Benchmark;Mode;Threads;Samples;Score;Score Error (99,9%);Unit;MissPercent;RandomKeys;Size;Type
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;11,048422;0,780678;ns/op;0;false;13004;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;8,865281;1,147402;ns/op;0;false;13004;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;10,639587;0,291121;ns/op;0;false;13004;OpenLinearMixModulo
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;8,674761;1,080235;ns/op;0;false;13004;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;11,862278;0,497851;ns/op;0;false;13004;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;8,327424;0,432411;ns/op;0;false;14596;SeparateChaining
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;10,73063;0,360766;ns/op;0;false;14596;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;10,840903;0,239803;ns/op;0;false;14596;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;8,903705;1,018288;ns/op;0;false;14596;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;10,56364;0,710474;ns/op;0;false;14596;OpenLinearMixModulo
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;8,566202;0,995961;ns/op;0;false;14596;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;12,302354;0,453362;ns/op;0;false;14596;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;8,481783;0,634516;ns/op;0;false;16384;SeparateChaining
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;11,283492;0,501737;ns/op;0;false;16384;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;11,241472;0,480057;ns/op;0;false;16384;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;8,536612;0,106182;ns/op;0;false;16384;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;12,678398;0,290187;ns/op;0;false;16384;OpenLinearMixModulo
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;8,527646;1,015221;ns/op;0;false;16384;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;11,050319;0,298536;ns/op;0;false;16384;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;13,514831;0,442927;ns/op;0;false;1024000;SeparateChaining
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;25,196304;1,988154;ns/op;0;false;1024000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;28,39889;1,607163;ns/op;0;false;1024000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;27,021193;0,526039;ns/op;0;false;1024000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;25,936234;0,421732;ns/op;0;false;1024000;OpenLinearMixModulo
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;24,99207;0,391787;ns/op;0;false;1024000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;53,953668;1,333747;ns/op;0;false;1024000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;13,966936;0,277132;ns/op;0;false;1149000;SeparateChaining
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;25,91958;0,155602;ns/op;0;false;1149000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;29,868515;1,237484;ns/op;0;false;1149000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;26,524175;0,360237;ns/op;0;false;1149000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;27,275809;0,69054;ns/op;0;false;1149000;OpenLinearMixModulo
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;26,417029;0,536183;ns/op;0;false;1149000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;54,433362;0,970596;ns/op;0;false;1149000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;13,741219;0,723111;ns/op;0;false;1290000;SeparateChaining
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;27,658498;0,627773;ns/op;0;false;1290000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;31,312532;0,439135;ns/op;0;false;1290000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;28,022824;1,732278;ns/op;0;false;1290000;OpenLinearFibonacci
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;28,852201;2,004941;ns/op;0;false;1290000;OpenLinearMixModulo
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;27,440906;0,671842;ns/op;0;false;1290000;RobinHood
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;56,952958;1,084002;ns/op;0;false;1290000;LockFree
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;14,805761;1,597489;ns/op;0;false;1448000;SeparateChaining
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;30,223311;0,318947;ns/op;0;false;1448000;FastUtil
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;45,041734;1,327372;ns/op;0;false;1448000;Koloboke
org.kblees.hashtable.primitive.IntSetContainsBenchmark.contains;avgt;8;5;28,590457;2,291436;ns/op;0;false;1448000;OpenLinearFibonacci
