"Benchmark";"Mode";"Threads";"Samples";"Score";"Score Error (99,9%)";"Unit";"HashTable";"Key";"RandomKeys";"Size";"UseCapacity"
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;26,737352;1,198018;"ns/op";SwissTable;Int;true;11585;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;36,882178;1,362856;"ns/op";SwissTable;Int;true;13004;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;34,686227;0,326977;"ns/op";SwissTable;Int;true;14596;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;33,520523;0,704471;"ns/op";SwissTable;Int;true;16384;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;49,731447;4,040290;"ns/op";ConcurrentV7;Int;true;1024;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;49,310606;13,902263;"ns/op";ConcurrentV7;Int;true;1149;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;52,014747;8,056936;"ns/op";ConcurrentV7;Int;true;1290;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;49,271018;1,052097;"ns/op";ConcurrentV7;Int;true;1448;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;51,524565;2,941976;"ns/op";ConcurrentV7;Int;true;1625;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;54,229602;16,747637;"ns/op";ConcurrentV7;Int;true;1825;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;53,321770;6,828939;"ns/op";ConcurrentV7;Int;true;2048;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;52,066017;5,069275;"ns/op";ConcurrentV7;Int;true;2299;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;54,100930;2,637032;"ns/op";ConcurrentV7;Int;true;2580;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;52,769604;2,252887;"ns/op";ConcurrentV7;Int;true;2896;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;58,680262;8,528124;"ns/op";ConcurrentV7;Int;true;3251;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;57,411470;3,024797;"ns/op";ConcurrentV7;Int;true;3649;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;59,111828;1,470525;"ns/op";ConcurrentV7;Int;true;4096;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;53,936380;3,600925;"ns/op";ConcurrentV7;Int;true;4598;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;56,587772;1,017224;"ns/op";ConcurrentV7;Int;true;5161;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;55,283306;2,772740;"ns/op";ConcurrentV7;Int;true;5793;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;65,457878;3,873727;"ns/op";ConcurrentV7;Int;true;6502;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;60,909287;1,231186;"ns/op";ConcurrentV7;Int;true;7298;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;64,257142;3,036771;"ns/op";ConcurrentV7;Int;true;8192;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;63,641803;1,234494;"ns/op";ConcurrentV7;Int;true;9195;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;56,386216;3,664248;"ns/op";ConcurrentV7;Int;true;10321;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;59,390597;0,563027;"ns/op";ConcurrentV7;Int;true;11585;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;65,240149;4,902658;"ns/op";ConcurrentV7;Int;true;13004;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;64,090063;1,500550;"ns/op";ConcurrentV7;Int;true;14596;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;61,527422;0,619792;"ns/op";ConcurrentV7;Int;true;16384;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;103,040928;5,505305;"ns/op";NonBlocking;Int;true;1024;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;117,359976;0,382733;"ns/op";NonBlocking;Int;true;1149;false
"org.kblees.hashtable.AddBenchmark.put";"avgt";1;3;116,238014;6,804069;"ns/op";NonBlocking;Int;true;1290;false
