Benchmark;Mode;Threads;Samples;Score;Score Error (99,9%);Unit;HashTable;Key;MissPercent;RandomKeys;Size;UseCapacity
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;218,781104;28,777263;ns/op;ConcurrentV7;Int;50;false;1825000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;223,849259;23,766309;ns/op;ConcurrentV7;Int;50;false;2048000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;230,2579;38,431092;ns/op;ConcurrentV7;Int;50;false;2299000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;232,538853;34,628755;ns/op;ConcurrentV7;Int;50;false;2580000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;240,153184;36,245032;ns/op;ConcurrentV7;Int;50;false;2896000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;232,160831;18,457691;ns/op;ConcurrentV7;Int;50;false;3251000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;234,482919;45,819944;ns/op;ConcurrentV7;Int;50;false;3649000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;238,193455;8,690463;ns/op;ConcurrentV7;Int;50;false;4096000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;244,308196;38,379676;ns/op;ConcurrentV7;Int;50;false;4598000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;248,954841;6,882705;ns/op;ConcurrentV7;Int;50;false;5161000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;255,663207;29,769292;ns/op;ConcurrentV7;Int;50;false;5793000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;231,424603;30,377333;ns/op;ConcurrentV7;Int;50;false;6502000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;242,580924;21,533558;ns/op;ConcurrentV7;Int;50;false;7298000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;248,160494;28,027374;ns/op;ConcurrentV7;Int;50;false;8192000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;253,369829;34,608546;ns/op;ConcurrentV7;Int;50;false;9195000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;257,211066;29,980927;ns/op;ConcurrentV7;Int;50;false;10321000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;267,039953;8,129874;ns/op;ConcurrentV7;Int;50;false;11585000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;236,049858;27,937009;ns/op;ConcurrentV7;Int;50;false;13004000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;244,155923;20,500775;ns/op;ConcurrentV7;Int;50;false;14596000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;250,329844;2,686;ns/op;ConcurrentV7;Int;50;false;16384000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;16,179444;10,487449;ns/op;ConcurrentV7;Int;100;true;1024;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;16,54828;11,52026;ns/op;ConcurrentV7;Int;100;true;1149;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;16,452155;11,823956;ns/op;ConcurrentV7;Int;100;true;1290;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;16,52257;6,052434;ns/op;ConcurrentV7;Int;100;true;1448;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;16,815867;10,567253;ns/op;ConcurrentV7;Int;100;true;1625;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;17,059837;0,564207;ns/op;ConcurrentV7;Int;100;true;1825;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;17,942767;2,997383;ns/op;ConcurrentV7;Int;100;true;2048;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;17,52361;7,383193;ns/op;ConcurrentV7;Int;100;true;2299;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;17,357604;6,1273;ns/op;ConcurrentV7;Int;100;true;2580;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;18,068578;8,014441;ns/op;ConcurrentV7;Int;100;true;2896;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;17,43859;3,320404;ns/op;ConcurrentV7;Int;100;true;3251;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;17,892998;8,26829;ns/op;ConcurrentV7;Int;100;true;3649;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;18,003342;5,66458;ns/op;ConcurrentV7;Int;100;true;4096;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;18,415181;1,134162;ns/op;ConcurrentV7;Int;100;true;4598;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;18,931972;10,156429;ns/op;ConcurrentV7;Int;100;true;5161;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;19,747791;7,367079;ns/op;ConcurrentV7;Int;100;true;5793;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;18,964548;5,954015;ns/op;ConcurrentV7;Int;100;true;6502;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;21,533276;14,634386;ns/op;ConcurrentV7;Int;100;true;7298;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;21,472113;15,7557;ns/op;ConcurrentV7;Int;100;true;8192;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;21,855232;1,809552;ns/op;ConcurrentV7;Int;100;true;9195;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;23,618882;16,904198;ns/op;ConcurrentV7;Int;100;true;10321;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;25,144773;11,046252;ns/op;ConcurrentV7;Int;100;true;11585;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;24,043273;6,070568;ns/op;ConcurrentV7;Int;100;true;13004;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;25,096161;12,402884;ns/op;ConcurrentV7;Int;100;true;14596;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;27,154548;10,009505;ns/op;ConcurrentV7;Int;100;true;16384;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;102,77668;21,58214;ns/op;ConcurrentV7;Int;100;true;1024000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;110,342744;8,157692;ns/op;ConcurrentV7;Int;100;true;1149000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;116,52702;23,010479;ns/op;ConcurrentV7;Int;100;true;1290000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;129,952635;24,013191;ns/op;ConcurrentV7;Int;100;true;1448000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;110,24633;30,300798;ns/op;ConcurrentV7;Int;100;true;1625000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;115,597075;13,569958;ns/op;ConcurrentV7;Int;100;true;1825000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;124,665177;56,452897;ns/op;ConcurrentV7;Int;100;true;2048000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;129,955007;46,463038;ns/op;ConcurrentV7;Int;100;true;2299000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;138,985663;8,950028;ns/op;ConcurrentV7;Int;100;true;2580000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;148,152603;29,350235;ns/op;ConcurrentV7;Int;100;true;2896000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;122,530533;18,075318;ns/op;ConcurrentV7;Int;100;true;3251000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;128,525158;6,83206;ns/op;ConcurrentV7;Int;100;true;3649000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;132,985327;27,541616;ns/op;ConcurrentV7;Int;100;true;4096000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;140,707038;11,18328;ns/op;ConcurrentV7;Int;100;true;4598000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;146,769383;24,869004;ns/op;ConcurrentV7;Int;100;true;5161000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;159,175889;11,943954;ns/op;ConcurrentV7;Int;100;true;5793000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;123,579878;7,291193;ns/op;ConcurrentV7;Int;100;true;6502000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;131,154354;21,629682;ns/op;ConcurrentV7;Int;100;true;7298000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;138,187129;41,097051;ns/op;ConcurrentV7;Int;100;true;8192000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;143,680863;25,229027;ns/op;ConcurrentV7;Int;100;true;9195000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;149,228917;6,395584;ns/op;ConcurrentV7;Int;100;true;10321000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;162,376114;35,559937;ns/op;ConcurrentV7;Int;100;true;11585000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;128,675268;21,185429;ns/op;ConcurrentV7;Int;100;true;13004000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;132,849566;5,707456;ns/op;ConcurrentV7;Int;100;true;14596000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;141,018249;37,085567;ns/op;ConcurrentV7;Int;100;true;16384000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;15,685726;9,047926;ns/op;ConcurrentV7;Int;100;false;1024;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;15,395979;5,583036;ns/op;ConcurrentV7;Int;100;false;1149;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;16,30206;5,779441;ns/op;ConcurrentV7;Int;100;false;1290;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;16,764013;0,951475;ns/op;ConcurrentV7;Int;100;false;1448;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;17,166962;4,450332;ns/op;ConcurrentV7;Int;100;false;1625;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;16,346973;0,507927;ns/op;ConcurrentV7;Int;100;false;1825;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;16,903374;1,214724;ns/op;ConcurrentV7;Int;100;false;2048;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;17,170279;3,324811;ns/op;ConcurrentV7;Int;100;false;2299;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;17,400826;5,649142;ns/op;ConcurrentV7;Int;100;false;2580;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;17,883716;6,415463;ns/op;ConcurrentV7;Int;100;false;2896;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;17,713061;0,181495;ns/op;ConcurrentV7;Int;100;false;3251;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;17,656993;1,744088;ns/op;ConcurrentV7;Int;100;false;3649;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;18,420958;2,302033;ns/op;ConcurrentV7;Int;100;false;4096;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;18,752739;14,935222;ns/op;ConcurrentV7;Int;100;false;4598;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;18,841873;0,737296;ns/op;ConcurrentV7;Int;100;false;5161;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;21,216763;3,219591;ns/op;ConcurrentV7;Int;100;false;5793;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;19,961415;0,855504;ns/op;ConcurrentV7;Int;100;false;6502;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;21,056774;2,090727;ns/op;ConcurrentV7;Int;100;false;7298;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;21,973437;19,663325;ns/op;ConcurrentV7;Int;100;false;8192;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;21,931638;13,951106;ns/op;ConcurrentV7;Int;100;false;9195;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;24,02006;7,39946;ns/op;ConcurrentV7;Int;100;false;10321;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;26,070995;20,023664;ns/op;ConcurrentV7;Int;100;false;11585;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;23,321584;8,1125;ns/op;ConcurrentV7;Int;100;false;13004;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;24,734555;7,964928;ns/op;ConcurrentV7;Int;100;false;14596;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;26,632622;1,581179;ns/op;ConcurrentV7;Int;100;false;16384;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;104,40906;7,421509;ns/op;ConcurrentV7;Int;100;false;1024000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;112,11053;30,799444;ns/op;ConcurrentV7;Int;100;false;1149000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;119,992762;21,210203;ns/op;ConcurrentV7;Int;100;false;1290000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;128,357052;10,986314;ns/op;ConcurrentV7;Int;100;false;1448000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;111,073796;23,624693;ns/op;ConcurrentV7;Int;100;false;1625000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;116,459485;23,238144;ns/op;ConcurrentV7;Int;100;false;1825000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;123,288665;34,116263;ns/op;ConcurrentV7;Int;100;false;2048000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;130,707709;15,541262;ns/op;ConcurrentV7;Int;100;false;2299000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;137,799144;10,833165;ns/op;ConcurrentV7;Int;100;false;2580000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;148,40767;10,082552;ns/op;ConcurrentV7;Int;100;false;2896000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;122,76149;59,424782;ns/op;ConcurrentV7;Int;100;false;3251000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;128,044702;8,581753;ns/op;ConcurrentV7;Int;100;false;3649000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;132,3078;8,795432;ns/op;ConcurrentV7;Int;100;false;4096000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;137,64597;2,770833;ns/op;ConcurrentV7;Int;100;false;4598000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;147,470462;12,911235;ns/op;ConcurrentV7;Int;100;false;5161000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;156,962614;11,706851;ns/op;ConcurrentV7;Int;100;false;5793000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;124,529202;16,72389;ns/op;ConcurrentV7;Int;100;false;6502000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;129,819812;16,263267;ns/op;ConcurrentV7;Int;100;false;7298000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;139,047822;22,273454;ns/op;ConcurrentV7;Int;100;false;8192000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;143,74606;11,480652;ns/op;ConcurrentV7;Int;100;false;9195000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;152,837731;5,720054;ns/op;ConcurrentV7;Int;100;false;10321000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;162,663232;19,488238;ns/op;ConcurrentV7;Int;100;false;11585000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;128,083373;28,423659;ns/op;ConcurrentV7;Int;100;false;13004000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;134,500741;17,67419;ns/op;ConcurrentV7;Int;100;false;14596000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;139,213727;13,350562;ns/op;ConcurrentV7;Int;100;false;16384000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;17,880172;1,261226;ns/op;NonBlocking;Int;0;true;1024;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;18,679914;1,900978;ns/op;NonBlocking;Int;0;true;1149;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;18,620453;9,893837;ns/op;NonBlocking;Int;0;true;1290;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;18,20673;9,386563;ns/op;NonBlocking;Int;0;true;1448;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;19,826818;14,455083;ns/op;NonBlocking;Int;0;true;1625;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;20,29307;7,660315;ns/op;NonBlocking;Int;0;true;1825;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;20,555399;2,86821;ns/op;NonBlocking;Int;0;true;2048;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;20,130108;9,426267;ns/op;NonBlocking;Int;0;true;2299;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;19,947786;1,401972;ns/op;NonBlocking;Int;0;true;2580;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;20,267836;2,589199;ns/op;NonBlocking;Int;0;true;2896;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;20,154158;7,790691;ns/op;NonBlocking;Int;0;true;3251;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;20,93587;3,386063;ns/op;NonBlocking;Int;0;true;3649;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;21,12073;2,775587;ns/op;NonBlocking;Int;0;true;4096;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;21,879962;4,111658;ns/op;NonBlocking;Int;0;true;4598;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;21,659464;2,84253;ns/op;NonBlocking;Int;0;true;5161;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;22,606586;1,385568;ns/op;NonBlocking;Int;0;true;5793;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;23,598039;3,706885;ns/op;NonBlocking;Int;0;true;6502;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;25,313933;5,626584;ns/op;NonBlocking;Int;0;true;7298;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;25,137075;2,464447;ns/op;NonBlocking;Int;0;true;8192;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;26,168007;3,776845;ns/op;NonBlocking;Int;0;true;9195;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;27,787652;2,306633;ns/op;NonBlocking;Int;0;true;10321;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;28,588224;5,767508;ns/op;NonBlocking;Int;0;true;11585;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;28,430185;5,13351;ns/op;NonBlocking;Int;0;true;13004;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;29,01857;1,644467;ns/op;NonBlocking;Int;0;true;14596;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;29,374458;3,2126;ns/op;NonBlocking;Int;0;true;16384;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;1024000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;1149000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;1290000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;1448000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;1625000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;1825000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;2048000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;2299000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;2580000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;2896000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;3251000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;3649000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;4096000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;4598000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;5161000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;5793000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;6502000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;7298000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;8192000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;9195000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;10321000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;11585000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;13004000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;14596000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;true;16384000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;17,604378;4,5275;ns/op;NonBlocking;Int;0;false;1024;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;18,558153;4,729584;ns/op;NonBlocking;Int;0;false;1149;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;18,511214;1,727278;ns/op;NonBlocking;Int;0;false;1290;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;18,265852;0,691101;ns/op;NonBlocking;Int;0;false;1448;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;18,75937;2,495729;ns/op;NonBlocking;Int;0;false;1625;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;19,141309;0,564118;ns/op;NonBlocking;Int;0;false;1825;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;20,299094;0,917745;ns/op;NonBlocking;Int;0;false;2048;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;18,9648;3,619032;ns/op;NonBlocking;Int;0;false;2299;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;20,260731;13,745412;ns/op;NonBlocking;Int;0;false;2580;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;19,460618;1,340502;ns/op;NonBlocking;Int;0;false;2896;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;21,121116;7,812836;ns/op;NonBlocking;Int;0;false;3251;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;20,994681;6,38621;ns/op;NonBlocking;Int;0;false;3649;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;22,049679;17,725384;ns/op;NonBlocking;Int;0;false;4096;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;21,743781;12,527004;ns/op;NonBlocking;Int;0;false;4598;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;21,774867;5,196132;ns/op;NonBlocking;Int;0;false;5161;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;23,913956;6,711925;ns/op;NonBlocking;Int;0;false;5793;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;24,711379;5,074751;ns/op;NonBlocking;Int;0;false;6502;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;24,735644;2,191312;ns/op;NonBlocking;Int;0;false;7298;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;25,660255;4,593705;ns/op;NonBlocking;Int;0;false;8192;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;26,326134;5,307246;ns/op;NonBlocking;Int;0;false;9195;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;27,22261;2,74017;ns/op;NonBlocking;Int;0;false;10321;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;27,985467;1,734112;ns/op;NonBlocking;Int;0;false;11585;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;28,492317;6,748268;ns/op;NonBlocking;Int;0;false;13004;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;28,742387;0,921912;ns/op;NonBlocking;Int;0;false;14596;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;29,449781;2,665966;ns/op;NonBlocking;Int;0;false;16384;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;1024000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;1149000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;1290000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;1448000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;1625000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;1825000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;2048000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;2299000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;2580000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;2896000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;3251000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;3649000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;4096000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;4598000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;5161000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;5793000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;6502000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;7298000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;8192000;true
org.kblees.hashtable.GetBenchmark.contains;avgt;8;3;10000;0;ns/op;NonBlocking;Int;0;false;9195000;true
