Benchmark;Mode;Threads;Samples;Score;Score Error (99,9%);Unit;HashTable;Key;MissPercent;RandomKeys;Size;UseCapacity
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;26,725721;0,989588;ns/op;Concurrent;Int;50;true;16384;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;122,742827;9,490896;ns/op;Concurrent;Int;50;true;1024000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;126,771721;8,269263;ns/op;Concurrent;Int;50;true;1149000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;129,422793;5,266639;ns/op;Concurrent;Int;50;true;1290000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;133,464444;4,481434;ns/op;Concurrent;Int;50;true;1448000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;129,039693;6,100371;ns/op;Concurrent;Int;50;true;1625000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;132,641013;3,444036;ns/op;Concurrent;Int;50;true;1825000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;136,112298;24,998069;ns/op;Concurrent;Int;50;true;2048000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;140,364565;1,57692;ns/op;Concurrent;Int;50;true;2299000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;142,298454;3,192401;ns/op;Concurrent;Int;50;true;2580000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;147,49385;23,340695;ns/op;Concurrent;Int;50;true;2896000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;138,340733;14,267048;ns/op;Concurrent;Int;50;true;3251000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;139,730734;11,65349;ns/op;Concurrent;Int;50;true;3649000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;142,729098;38,690961;ns/op;Concurrent;Int;50;true;4096000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;146,683708;56,755573;ns/op;Concurrent;Int;50;true;4598000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;148,102431;8,068025;ns/op;Concurrent;Int;50;true;5161000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;150,884371;7,527659;ns/op;Concurrent;Int;50;true;5793000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;138,643458;1,55304;ns/op;Concurrent;Int;50;true;6502000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;142,284303;15,052274;ns/op;Concurrent;Int;50;true;7298000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;144,002097;9,075106;ns/op;Concurrent;Int;50;true;8192000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;150,870827;116,720797;ns/op;Concurrent;Int;50;true;9195000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;149,934398;18,210973;ns/op;Concurrent;Int;50;true;10321000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;154,573104;3,596362;ns/op;Concurrent;Int;50;true;11585000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;143,232588;81,716688;ns/op;Concurrent;Int;50;true;13004000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;147,092903;62,796824;ns/op;Concurrent;Int;50;true;14596000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;164,944802;44,374525;ns/op;Concurrent;Int;50;true;16384000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;10,749171;0,118528;ns/op;Concurrent;Int;100;true;1024;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;9,965837;0,236053;ns/op;Concurrent;Int;100;true;1149;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;10,3582;0,191525;ns/op;Concurrent;Int;100;true;1290;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;10,493276;0,047991;ns/op;Concurrent;Int;100;true;1448;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;10,379109;0,269471;ns/op;Concurrent;Int;100;true;1625;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;10,388426;0,312619;ns/op;Concurrent;Int;100;true;1825;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;10,086427;0,461394;ns/op;Concurrent;Int;100;true;2048;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;11,813803;0,527211;ns/op;Concurrent;Int;100;true;2299;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;13,383224;1,123034;ns/op;Concurrent;Int;100;true;2580;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;12,287015;0,246678;ns/op;Concurrent;Int;100;true;2896;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;10,708302;0,441684;ns/op;Concurrent;Int;100;true;3251;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;11,369266;0,056297;ns/op;Concurrent;Int;100;true;3649;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;11,769113;0,14092;ns/op;Concurrent;Int;100;true;4096;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;12,684889;0,225891;ns/op;Concurrent;Int;100;true;4598;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;13,442096;0,692911;ns/op;Concurrent;Int;100;true;5161;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;14,609591;0,257597;ns/op;Concurrent;Int;100;true;5793;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;12,568523;0,689455;ns/op;Concurrent;Int;100;true;6502;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;12,605706;4,580528;ns/op;Concurrent;Int;100;true;7298;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;13,7274;0,215836;ns/op;Concurrent;Int;100;true;8192;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;14,331444;0,519698;ns/op;Concurrent;Int;100;true;9195;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;15,291637;1,024841;ns/op;Concurrent;Int;100;true;10321;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;16,720918;0,552817;ns/op;Concurrent;Int;100;true;11585;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;13,782818;1,789844;ns/op;Concurrent;Int;100;true;13004;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;14,530032;0,32773;ns/op;Concurrent;Int;100;true;14596;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;15,259853;0,338018;ns/op;Concurrent;Int;100;true;16384;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;66,747967;4,452628;ns/op;Concurrent;Int;100;true;1024000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;73,207647;1,6712;ns/op;Concurrent;Int;100;true;1149000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;78,822268;2,630132;ns/op;Concurrent;Int;100;true;1290000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;85,209123;4,159934;ns/op;Concurrent;Int;100;true;1448000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;73,872166;29,729849;ns/op;Concurrent;Int;100;true;1625000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;77,575136;1,677706;ns/op;Concurrent;Int;100;true;1825000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;83,219479;3,899683;ns/op;Concurrent;Int;100;true;2048000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;87,521439;1,028362;ns/op;Concurrent;Int;100;true;2299000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;91,418166;5,126318;ns/op;Concurrent;Int;100;true;2580000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;96,725007;1,691072;ns/op;Concurrent;Int;100;true;2896000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;78,786921;3,456257;ns/op;Concurrent;Int;100;true;3251000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;84,199981;4,154826;ns/op;Concurrent;Int;100;true;3649000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;85,194922;12,846504;ns/op;Concurrent;Int;100;true;4096000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;89,844963;5,884615;ns/op;Concurrent;Int;100;true;4598000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;94,151836;8,903853;ns/op;Concurrent;Int;100;true;5161000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;98,552177;1,107915;ns/op;Concurrent;Int;100;true;5793000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;80,191364;24,477963;ns/op;Concurrent;Int;100;true;6502000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;82,536386;10,298584;ns/op;Concurrent;Int;100;true;7298000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;86,671335;14,947012;ns/op;Concurrent;Int;100;true;8192000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;91,498747;11,874165;ns/op;Concurrent;Int;100;true;9195000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;95,138234;7,325843;ns/op;Concurrent;Int;100;true;10321000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;100,692704;11,340448;ns/op;Concurrent;Int;100;true;11585000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;80,881782;33,108022;ns/op;Concurrent;Int;100;true;13004000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;84,401261;3,591336;ns/op;Concurrent;Int;100;true;14596000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;94,647944;14,202208;ns/op;Concurrent;Int;100;true;16384000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;13,684308;0,83921;ns/op;ConcurrentV7;Int;0;true;1024;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;13,690593;0,731072;ns/op;ConcurrentV7;Int;0;true;1149;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;14,372656;0,303121;ns/op;ConcurrentV7;Int;0;true;1290;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;13,906673;2,573174;ns/op;ConcurrentV7;Int;0;true;1448;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;13,92599;0,851702;ns/op;ConcurrentV7;Int;0;true;1625;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;13,587861;0,87421;ns/op;ConcurrentV7;Int;0;true;1825;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;14,626408;0,84344;ns/op;ConcurrentV7;Int;0;true;2048;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;15,973715;1,616815;ns/op;ConcurrentV7;Int;0;true;2299;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;16,471602;2,500284;ns/op;ConcurrentV7;Int;0;true;2580;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;16,253999;0,809366;ns/op;ConcurrentV7;Int;0;true;2896;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;15,587022;1,460588;ns/op;ConcurrentV7;Int;0;true;3251;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;16,856217;0,746557;ns/op;ConcurrentV7;Int;0;true;3649;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;17,980145;0,271098;ns/op;ConcurrentV7;Int;0;true;4096;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;19,363353;0,443998;ns/op;ConcurrentV7;Int;0;true;4598;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;20,050367;2,924226;ns/op;ConcurrentV7;Int;0;true;5161;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;21,335227;0,911;ns/op;ConcurrentV7;Int;0;true;5793;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;21,901975;3,69119;ns/op;ConcurrentV7;Int;0;true;6502;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;23,052423;0,701303;ns/op;ConcurrentV7;Int;0;true;7298;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;24,2433;0,664057;ns/op;ConcurrentV7;Int;0;true;8192;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;25,69298;0,992984;ns/op;ConcurrentV7;Int;0;true;9195;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;25,642605;1,406547;ns/op;ConcurrentV7;Int;0;true;10321;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;26,764554;0,878926;ns/op;ConcurrentV7;Int;0;true;11585;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;26,824118;5,222052;ns/op;ConcurrentV7;Int;0;true;13004;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;27,317059;1,559989;ns/op;ConcurrentV7;Int;0;true;14596;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;28,530148;10,861944;ns/op;ConcurrentV7;Int;0;true;16384;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;170,367528;3,256494;ns/op;ConcurrentV7;Int;0;true;1024000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;172,570656;40,892159;ns/op;ConcurrentV7;Int;0;true;1149000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;178,215206;18,277036;ns/op;ConcurrentV7;Int;0;true;1290000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;180,75504;8,341752;ns/op;ConcurrentV7;Int;0;true;1448000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;182,105834;11,941164;ns/op;ConcurrentV7;Int;0;true;1625000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;183,730612;33,420143;ns/op;ConcurrentV7;Int;0;true;1825000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;185,968874;19,372653;ns/op;ConcurrentV7;Int;0;true;2048000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;190,113373;25,631013;ns/op;ConcurrentV7;Int;0;true;2299000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;194,990899;23,588257;ns/op;ConcurrentV7;Int;0;true;2580000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;196,422078;14,878835;ns/op;ConcurrentV7;Int;0;true;2896000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;192,336088;21,286012;ns/op;ConcurrentV7;Int;0;true;3251000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;195,500877;4,938997;ns/op;ConcurrentV7;Int;0;true;3649000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;194,015568;83,105534;ns/op;ConcurrentV7;Int;0;true;4096000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;197,793847;29,853583;ns/op;ConcurrentV7;Int;0;true;4598000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;201,359961;2,51135;ns/op;ConcurrentV7;Int;0;true;5161000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;203,820182;6,759629;ns/op;ConcurrentV7;Int;0;true;5793000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;196,445349;19,426527;ns/op;ConcurrentV7;Int;0;true;6502000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;198,677188;8,172077;ns/op;ConcurrentV7;Int;0;true;7298000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;202,707342;21,700739;ns/op;ConcurrentV7;Int;0;true;8192000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;206,035579;32,436846;ns/op;ConcurrentV7;Int;0;true;9195000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;205,615243;28,581614;ns/op;ConcurrentV7;Int;0;true;10321000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;172,27406;5,650025;ns/op;ConcurrentV7;Int;0;true;11585000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;185,654979;53,180281;ns/op;ConcurrentV7;Int;0;true;13004000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;181,880547;18,02743;ns/op;ConcurrentV7;Int;0;true;14596000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;203,581498;280,783937;ns/op;ConcurrentV7;Int;0;true;16384000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;10,873596;0,3536;ns/op;ConcurrentV7;Int;50;true;1024;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;10,977176;0,60159;ns/op;ConcurrentV7;Int;50;true;1149;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;11,301704;1,423544;ns/op;ConcurrentV7;Int;50;true;1290;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;11,50254;0,59688;ns/op;ConcurrentV7;Int;50;true;1448;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;11,599436;0,347003;ns/op;ConcurrentV7;Int;50;true;1625;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;11,71211;1,75528;ns/op;ConcurrentV7;Int;50;true;1825;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;11,960397;1,371494;ns/op;ConcurrentV7;Int;50;true;2048;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;13,081821;0,531097;ns/op;ConcurrentV7;Int;50;true;2299;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;14,8016;5,274468;ns/op;ConcurrentV7;Int;50;true;2580;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;16,056252;0,598376;ns/op;ConcurrentV7;Int;50;true;2896;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;16,190597;0,262524;ns/op;ConcurrentV7;Int;50;true;3251;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;16,897936;1,121909;ns/op;ConcurrentV7;Int;50;true;3649;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;19,206475;1,0317;ns/op;ConcurrentV7;Int;50;true;4096;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;20,808262;1,846922;ns/op;ConcurrentV7;Int;50;true;4598;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;23,053786;0,638123;ns/op;ConcurrentV7;Int;50;true;5161;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;25,130517;0,786666;ns/op;ConcurrentV7;Int;50;true;5793;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;26,367254;1,674945;ns/op;ConcurrentV7;Int;50;true;6502;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;25,42672;3,652115;ns/op;ConcurrentV7;Int;50;true;7298;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;26,183571;1,524326;ns/op;ConcurrentV7;Int;50;true;8192;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;27,101743;1,8787;ns/op;ConcurrentV7;Int;50;true;9195;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;29,176295;1,841883;ns/op;ConcurrentV7;Int;50;true;10321;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;30,348936;0,580787;ns/op;ConcurrentV7;Int;50;true;11585;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;28,49394;2,083692;ns/op;ConcurrentV7;Int;50;true;13004;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;29,939051;0,598261;ns/op;ConcurrentV7;Int;50;true;14596;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;31,140903;0,775493;ns/op;ConcurrentV7;Int;50;true;16384;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;131,90105;10,299591;ns/op;ConcurrentV7;Int;50;true;1024000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;136,149066;4,240448;ns/op;ConcurrentV7;Int;50;true;1149000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;139,644903;2,24148;ns/op;ConcurrentV7;Int;50;true;1290000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;145,662311;4,66664;ns/op;ConcurrentV7;Int;50;true;1448000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;136,331956;9,725042;ns/op;ConcurrentV7;Int;50;true;1625000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;138,65276;12,286601;ns/op;ConcurrentV7;Int;50;true;1825000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;142,482316;3,296243;ns/op;ConcurrentV7;Int;50;true;2048000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;146,264454;8,156443;ns/op;ConcurrentV7;Int;50;true;2299000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;150,109112;16,395033;ns/op;ConcurrentV7;Int;50;true;2580000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;154,773073;19,375374;ns/op;ConcurrentV7;Int;50;true;2896000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;144,105644;11,109082;ns/op;ConcurrentV7;Int;50;true;3251000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;148,066851;18,407288;ns/op;ConcurrentV7;Int;50;true;3649000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;149,397623;5,910344;ns/op;ConcurrentV7;Int;50;true;4096000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;156,156923;4,429445;ns/op;ConcurrentV7;Int;50;true;4598000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;155,66386;13,948593;ns/op;ConcurrentV7;Int;50;true;5161000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;161,475325;27,105002;ns/op;ConcurrentV7;Int;50;true;5793000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;147,229086;3,867992;ns/op;ConcurrentV7;Int;50;true;6502000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;150,898091;31,540109;ns/op;ConcurrentV7;Int;50;true;7298000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;150,851327;67,376311;ns/op;ConcurrentV7;Int;50;true;8192000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;156,259836;15,377575;ns/op;ConcurrentV7;Int;50;true;9195000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;159,293443;5,413444;ns/op;ConcurrentV7;Int;50;true;10321000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;163,136747;10,500726;ns/op;ConcurrentV7;Int;50;true;11585000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;153,346714;29,467336;ns/op;ConcurrentV7;Int;50;true;13004000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;167,844601;15,263324;ns/op;ConcurrentV7;Int;50;true;14596000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;168,579886;40,28251;ns/op;ConcurrentV7;Int;50;true;16384000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;9,763548;0,137986;ns/op;ConcurrentV7;Int;100;true;1024;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;10,036371;0,117694;ns/op;ConcurrentV7;Int;100;true;1149;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;10,382296;0,81213;ns/op;ConcurrentV7;Int;100;true;1290;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;10,403149;0,365937;ns/op;ConcurrentV7;Int;100;true;1448;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;10,406485;0,726829;ns/op;ConcurrentV7;Int;100;true;1625;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;10,977189;0,871731;ns/op;ConcurrentV7;Int;100;true;1825;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;12,60834;10,24626;ns/op;ConcurrentV7;Int;100;true;2048;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;12,562546;0,665741;ns/op;ConcurrentV7;Int;100;true;2299;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;14,494109;0,166676;ns/op;ConcurrentV7;Int;100;true;2580;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;15,462176;0,743337;ns/op;ConcurrentV7;Int;100;true;2896;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;13,911009;0,529092;ns/op;ConcurrentV7;Int;100;true;3251;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;13,38706;0,177156;ns/op;ConcurrentV7;Int;100;true;3649;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;14,247567;0,22571;ns/op;ConcurrentV7;Int;100;true;4096;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;15,827874;4,237088;ns/op;ConcurrentV7;Int;100;true;4598;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;16,94804;0,525382;ns/op;ConcurrentV7;Int;100;true;5161;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;18,653002;2,700052;ns/op;ConcurrentV7;Int;100;true;5793;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;15,072463;0,498804;ns/op;ConcurrentV7;Int;100;true;6502;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;16,238516;0,749006;ns/op;ConcurrentV7;Int;100;true;7298;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;17,737716;0,392952;ns/op;ConcurrentV7;Int;100;true;8192;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;18,653795;0,607261;ns/op;ConcurrentV7;Int;100;true;9195;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;20,457528;1,204356;ns/op;ConcurrentV7;Int;100;true;10321;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;21,122994;0,740848;ns/op;ConcurrentV7;Int;100;true;11585;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;18,134696;0,533827;ns/op;ConcurrentV7;Int;100;true;13004;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;19,342607;0,995382;ns/op;ConcurrentV7;Int;100;true;14596;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;20,94148;0,760132;ns/op;ConcurrentV7;Int;100;true;16384;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;78,608997;1,813757;ns/op;ConcurrentV7;Int;100;true;1024000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;82,97062;2,89037;ns/op;ConcurrentV7;Int;100;true;1149000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;87,700799;2,689781;ns/op;ConcurrentV7;Int;100;true;1290000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;93,936195;7,80536;ns/op;ConcurrentV7;Int;100;true;1448000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;77,566425;1,322758;ns/op;ConcurrentV7;Int;100;true;1625000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;81,329207;2,008823;ns/op;ConcurrentV7;Int;100;true;1825000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;85,791826;12,420514;ns/op;ConcurrentV7;Int;100;true;2048000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;91,36536;5,286635;ns/op;ConcurrentV7;Int;100;true;2299000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;97,105364;10,35048;ns/op;ConcurrentV7;Int;100;true;2580000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;102,974058;7,195585;ns/op;ConcurrentV7;Int;100;true;2896000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;84,787017;0,899296;ns/op;ConcurrentV7;Int;100;true;3251000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;88,099869;8,388532;ns/op;ConcurrentV7;Int;100;true;3649000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;92,923923;7,802342;ns/op;ConcurrentV7;Int;100;true;4096000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;98,744117;15,943677;ns/op;ConcurrentV7;Int;100;true;4598000;true
org.kblees.hashtable.GetBenchmark.get;avgt;1;3;103,405803;11,781721;ns/op;ConcurrentV7;Int;100;true;5161000;true
