Benchmark;Mode;Threads;Samples;Score;Score Error (99,9%);Unit;HashTable;Key;RandomKeys;Size;UseCapacity
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;42,041053;0,002333;B/op;ConcurrentV7;Int;true;5793;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;48,525402;0,005587;B/op;ConcurrentV7;Int;true;6502;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;50,222116;0,005556;B/op;ConcurrentV7;Int;true;7298;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;48,108394;0,001695;B/op;ConcurrentV7;Int;true;8192;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,304003;0,000968;B/op;ConcurrentV7;Int;true;9195;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;38,507136;0,00264;B/op;ConcurrentV7;Int;true;10321;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,951667;0,002477;B/op;ConcurrentV7;Int;true;11585;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;51,271;0,008355;B/op;ConcurrentV7;Int;true;13004;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;50,012146;0,012234;B/op;ConcurrentV7;Int;true;14596;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;47,954575;0,008883;B/op;ConcurrentV7;Int;true;16384;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;47,99105;1,101735;B/op;ConcurrentV7;Int;true;1024000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,14325;0,227448;B/op;ConcurrentV7;Int;true;1149000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;38,35056;1,076394;B/op;ConcurrentV7;Int;true;1290000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;37,664784;0,091624;B/op;ConcurrentV7;Int;true;1448000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;52,191504;6,610999;B/op;ConcurrentV7;Int;true;1625000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;49,858867;1,171833;B/op;ConcurrentV7;Int;true;1825000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;47,996847;5,815901;B/op;ConcurrentV7;Int;true;2048000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,166549;2,539478;B/op;ConcurrentV7;Int;true;2299000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;38,310096;2,860318;B/op;ConcurrentV7;Int;true;2580000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;37,607613;1,700962;B/op;ConcurrentV7;Int;true;2896000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;52,360432;6,901673;B/op;ConcurrentV7;Int;true;3251000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;49,993612;9,349942;B/op;ConcurrentV7;Int;true;3649000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;47,989645;0,969174;B/op;ConcurrentV7;Int;true;4096000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;39,156017;4,687909;B/op;ConcurrentV7;Int;true;4598000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;38,359888;5,721788;B/op;ConcurrentV7;Int;true;5161000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;37,686738;0,551075;B/op;ConcurrentV7;Int;true;5793000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;53,027919;49,81235;B/op;ConcurrentV7;Int;true;6502000;true
org.kblees.hashtable.AddBenchmark.add:·gc.alloc.rate.norm;avgt;1;3;50,431633;11,878564;B/op;ConcurrentV7;Int;true;7298000;true
