Benchmark;Mode;Threads;Samples;Score;Score Error (99,9%);Unit;HashTable;Key;MissPercent;RandomKeys;Size;UseCapacity
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;189,046796;871,678016;ns/op;LockFree;LongString;100;true;9195000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;276,172384;3648,873266;ns/op;LockFree;LongString;100;true;10321000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;178,025547;514,89546;ns/op;LockFree;LongString;100;true;11585000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;73,515042;46,051714;ns/op;Concurrent;LongString;0;true;1024;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;81,024944;25,334045;ns/op;Concurrent;LongString;0;true;1149;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;85,683151;8,794378;ns/op;Concurrent;LongString;0;true;1290;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;85,182343;9,563017;ns/op;Concurrent;LongString;0;true;1448;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;86,08291;9,414833;ns/op;Concurrent;LongString;0;true;1625;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;92,570131;5,187286;ns/op;Concurrent;LongString;0;true;1825;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;94,106352;2,734636;ns/op;Concurrent;LongString;0;true;2048;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;91,70605;8,996372;ns/op;Concurrent;LongString;0;true;2299;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;96,556056;13,571974;ns/op;Concurrent;LongString;0;true;2580;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;98,720745;6,185434;ns/op;Concurrent;LongString;0;true;2896;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;98,54674;2,973748;ns/op;Concurrent;LongString;0;true;3251;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;99,537064;6,100127;ns/op;Concurrent;LongString;0;true;3649;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;97,851214;5,074565;ns/op;Concurrent;LongString;0;true;4096;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;103,197124;3,243568;ns/op;Concurrent;LongString;0;true;4598;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;102,67797;1,99989;ns/op;Concurrent;LongString;0;true;5161;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;107,722955;48,11917;ns/op;Concurrent;LongString;0;true;5793;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;113,245033;41,187797;ns/op;Concurrent;LongString;0;true;6502;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;117,032857;36,449354;ns/op;Concurrent;LongString;0;true;7298;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;127,667126;37,088923;ns/op;Concurrent;LongString;0;true;8192;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;143,353205;67,075022;ns/op;Concurrent;LongString;0;true;9195;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;163,535839;28,902888;ns/op;Concurrent;LongString;0;true;10321;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;181,608904;53,398919;ns/op;Concurrent;LongString;0;true;11585;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;212,993207;11,192144;ns/op;Concurrent;LongString;0;true;13004;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;228,019873;6,892625;ns/op;Concurrent;LongString;0;true;14596;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;245,005475;4,857753;ns/op;Concurrent;LongString;0;true;16384;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;798,444024;22,385706;ns/op;Concurrent;LongString;0;true;1024000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;758,251723;32,196611;ns/op;Concurrent;LongString;0;true;1149000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;804,281756;9,439727;ns/op;Concurrent;LongString;0;true;1290000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;809,794463;582,545713;ns/op;Concurrent;LongString;0;true;1448000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;825,72091;22,56352;ns/op;Concurrent;LongString;0;true;1625000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;836,09072;173,646447;ns/op;Concurrent;LongString;0;true;1825000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;701,272175;21,747991;ns/op;Concurrent;LongString;0;true;2048000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;855,387584;172,200829;ns/op;Concurrent;LongString;0;true;2299000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;877,5337;411,689828;ns/op;Concurrent;LongString;0;true;2580000;true
org.kblees.hashtable.GetBenchmark.get;avgt;8;3;880,849574;45,323145;ns/op;Concurrent;LongString;0;true;2896000;true
